order_id,order_date,region,city,category,product,channel,segment,units,unit_price,discount_pct,revenue,cost,profit,returned,customer_id
ORD-100713,2023-09-30,South,Kochi,Apparel,Denim Jeans,Retail Store,Corporate,6,1170.88,0.0,7025.28,5110.22,1915.06,No,CUST-1612
ORD-100714,2023-09-30,North,Delhi,Electronics,Bluetooth Speaker,Retail Store,,7,5439.9,0.3,26655.51,20424.45,-6725.19,Yes,CUST-1473
ORD-100715,2023-09-30,North,Lucknow,Sports,Running Shoes,Retail Store,Home Office,7,2727.89,0.15,16230.95,9565.04,6665.91,No,CUST-1289
ORD-100716,2023-10-01,East,Bhubaneswar,Electronics,Power Bank,Retail Store,Home Office,8,3892.48,0.15,26468.86,17995.64,8473.22,No,CUST-1611
ORD-100717,2023-10-01,East,Kolkata,Electronics,4K Monitor,Retail Store,Home Office,2,4540.4,0.15,7718.68,4050.89,3667.79,No,CUST-1381
ORD-100718,2023-10-01,South,Bengaluru,Electronics,Smart Watch,Retail Store,Home Office,3,4512.55,0.25,10153.24,7252.05,2901.19,No,CUST-1853
ORD-100719,2023-10-02,West,Pune,Home & Kitchen,Espresso Machine,Online,Consumer,5,2837.72,,11350.88,8179.17,3171.71,No,CUST-1754
ORD-100720,2023-10-02,South,Chennai,Apparel,Wool Sweater,Retail Store,Consumer,7,1021.51,0.0,7150.57,3914.44,3236.13,No,CUST-1818
ORD-100721,2023-10-02,North,Jaipur,Electronics,4K Monitor,Online,Corporate,7,4539.29,0.25,23831.27,10913.92,12917.35,No,CUST-1377
ORD-100722,2023-10-02,South,Hyderabad,Apparel,Cotton T-Shirt,Partner,,6,1527.67,0.2,7332.82,4343.21,2989.61,No,CUST-1609
ORD-100723,2023-10-03,South,Bengaluru,Home & Kitchen,Air Fryer,Online,Corporate,3,3567.61,0.3,7491.98,3791.69,3700.29,No,CUST-1129
ORD-100724,2023-10-03,North,Delhi,Electronics,Wireless Earbuds,Online,Consumer,3,4317.26,0.3,9066.25,6528.8,2537.45,No,CUST-1677
ORD-100725,2023-10-03,North,Chandigarh,Sports,Yoga Mat,Online,Corporate,1,1358.03,0.3,950.62,509.69,440.93,No,CUST-1678
ORD-100726,2023-10-03,South,Kochi,Apparel,Cotton T-Shirt,Online,Consumer,3,1551.76,0.0,4655.28,3544.62,1110.66,No,CUST-1697
ORD-100727,2023-10-03,East,Guwahati,Electronics,Bluetooth Speaker,Online,Corporate,2,4041.06,0.15,6869.8,5294.53,-1258.92,Yes,CUST-1018
ORD-100728,2023-10-03,North,Lucknow,Sports,Yoga Mat,Retail Store,Consumer,8,1634.77,0.3,9154.71,6865.26,2289.45,No,CUST-1410
ORD-100729,2023-10-04,South,Chennai,Beauty,Sunscreen SPF50,Retail Store,Consumer,1,630.29,0.3,441.2,285.84,155.36,No,CUST-1247
ORD-100730,2023-10-05,East,Guwahati,Apparel,Wool Sweater,Online,Home Office,3,1143.49,0.1,3087.42,1661.81,1425.61,No,CUST-1823
ORD-100731,2023-10-05,East,Kolkata,Beauty,Face Wash,Online,Consumer,8,806.09,0.3,4514.1,3233.88,1280.22,No,CUST-1484
ORD-100732,2023-10-05,East,Guwahati,Apparel,Wool Sweater,Retail Store,Consumer,8,927.96,0.25,5567.76,3794.58,1773.18,No,CUST-1550
ORD-100733,2023-10-06,East,Guwahati,Apparel,Cotton T-Shirt,Partner,Consumer,4,1054.17,0.0,4216.68,3257.24,959.44,No,CUST-1393
ORD-100734,2023-10-06,East,Bhubaneswar,Beauty,Hair Oil,Online,Consumer,4,625.84,,1877.52,1078.62,798.9,No,CUST-1102
ORD-100735,2023-10-06,North,Delhi,Beauty,Hair Oil,Partner,Consumer,5,914.33,0.15,3885.9,1824.02,2061.88,No,CUST-1558
ORD-100736,2023-10-07,South,Bengaluru,Electronics,Wireless Earbuds,Online,Corporate,7,4988.66,0.15,29682.53,23136.57,6545.96,No,CUST-1549
ORD-100737,2023-10-07,East,Guwahati,Home & Kitchen,Espresso Machine,Retail Store,Consumer,7,1910.3,0.0,13372.1,9716.53,3655.57,No,CUST-1343
ORD-100738,2023-10-07,North,Delhi,Apparel,Denim Jeans,Retail Store,Consumer,5,1751.79,0.3,6131.26,3207.21,2924.05,No,CUST-1566
ORD-100739,2023-10-08,North,Delhi,Electronics,4K Monitor,Online,Home Office,3,5254.68,0.0,15764.04,10868.63,4895.41,No,CUST-1351
ORD-100740,2023-10-08,North,Chandigarh,Sports,Yoga Mat,Online,Corporate,3,1359.81,0.05,3875.46,1744.84,2130.62,No,CUST-1594
ORD-100741,2023-10-08,South,Kochi,Home & Kitchen,Cookware Set,Retail Store,Consumer,6,1332.18,0.0,7993.08,5068.23,2924.85,No,CUST-1313
ORD-100742,2023-10-08,South,Hyderabad,Home & Kitchen,Chef Knife,Online,Consumer,7,2944.84,0.3,14429.72,8221.14,6208.58,No,CUST-1695
ORD-100743,2023-10-09,North,Delhi,Home & Kitchen,Espresso Machine,Online,Consumer,1,3732.03,0.1,3358.83,1934.15,1424.68,No,CUST-1798
ORD-100744,2023-10-09,West,Surat,Home & Kitchen,Cookware Set,Online,Corporate,7,4041.53,0.0,28290.71,15013.64,13277.07,No,CUST-1435
ORD-100745,2023-10-10,West,Ahmedabad,Electronics,Wireless Earbuds,Retail Store,Corporate,4,3279.41,0.0,13117.64,7092.69,6024.95,No,CUST-1015
ORD-100746,2023-10-11,North,Chandigarh,Sports,Yoga Mat,Online,Corporate,2,2542.94,0.3,3560.12,2136.22,1423.9,No,CUST-1613
ORD-100747,2023-10-11,West,Mumbai,Home & Kitchen,Air Fryer,Online,Corporate,1,1527.17,0.0,1527.17,812.28,714.89,No,CUST-1845
ORD-100748,2023-10-11,North,Chandigarh,Home & Kitchen,Chef Knife,Partner,Corporate,3,2753.32,0.2,6607.97,3990.72,2617.25,No,CUST-1638
ORD-100749,2023-10-12,West,Mumbai,Apparel,Cotton T-Shirt,Retail Store,Consumer,2,1229.04,0.0,2458.08,1574.46,883.62,No,CUST-1322
ORD-100750,2023-10-13,West,Ahmedabad,Electronics,4K Monitor,Online,Consumer,1,5089.95,0.3,3562.96,2439.44,1123.52,No,CUST-1507
ORD-100751,2023-10-13,North,Delhi,Electronics,4K Monitor,Online,Consumer,3,5221.37,,13314.49,8966.75,4347.74,No,CUST-1328
ORD-100752,2023-10-13,East,Patna,Apparel,Rain Jacket,Online,Home Office,7,1638.3,0.0,11468.1,6076.45,5391.65,No,CUST-1696
ORD-100753,2023-10-14,West,Mumbai,Electronics,4K Monitor,Online,Consumer,6,2855.75,0.3,11994.15,5552.48,6441.67,No,CUST-1653
ORD-100754,2023-10-14,West,Ahmedabad,Home & Kitchen,Cookware Set,Online,Consumer,2,3568.63,0.0,7137.26,5172.98,1964.28,No,CUST-1562
ORD-100755,2023-10-14,West,Mumbai,Beauty,Vitamin C Serum,Online,Corporate,6,753.28,0.3,3163.78,2334.44,829.34,No,CUST-1349
ORD-100756,2023-10-14,South,Hyderabad,Apparel,Rain Jacket,Online,Consumer,4,856.87,0.15,2913.36,2252.12,661.24,No,CUST-1155
ORD-100757,2023-10-15,North,Jaipur,Apparel,Cotton T-Shirt,Retail Store,Consumer,6,739.02,0.1,3990.71,3059.7,931.01,No,CUST-1554
ORD-100758,2023-10-15,West,Surat,Home & Kitchen,Espresso Machine,Online,Corporate,2,3687.23,0.0,7374.46,4860.94,2513.52,No,CUST-1303
ORD-100759,2023-10-16,East,Bhubaneswar,Electronics,Smart Watch,Online,Home Office,1,3906.52,0.0,3906.52,2910.79,995.73,No,CUST-1813
ORD-100760,2023-10-16,East,Guwahati,Sports,Yoga Mat,Retail Store,Consumer,3,1320.12,0.0,3960.36,2367.67,1592.69,No,CUST-1056
ORD-100761,2023-10-16,South,Bengaluru,Apparel,Denim Jeans,Online,Consumer,8,1294.31,0.25,7765.86,5512.37,2253.49,No,CUST-1761
ORD-100762,2023-10-16,South,Hyderabad,Electronics,Power Bank,Retail Store,Home Office,5,4396.04,0.0,21980.2,16820.58,5159.62,No,CUST-1701
ORD-100763,2023-10-17,North,Jaipur,Electronics,4K Monitor,Online,Corporate,1,3996.67,0.0,3996.67,2848.71,1147.96,No,CUST-1463
ORD-100764,2023-10-17,East,Kolkata,Sports,Dumbbell Set,Online,Consumer,8,1213.04,0.0,9704.32,5698.4,4005.92,No,CUST-1893
ORD-100765,2023-10-17,North,Chandigarh,Electronics,Wireless Earbuds,Online,Consumer,7,5761.81,0.3,28232.87,16224.32,12008.55,No,CUST-1644
ORD-100766,2023-10-17,East,Kolkata,Home & Kitchen,Espresso Machine,Online,Consumer,5,3670.66,0.3,12847.31,7017.32,5829.99,No,CUST-1037
ORD-100767,2023-10-18,West,Mumbai,Electronics,Power Bank,Retail Store,Consumer,6,3773.45,0.2,18112.56,10344.64,7767.92,No,CUST-1353
ORD-100768,2023-10-18,South,Bengaluru,Electronics,Bluetooth Speaker,Online,Consumer,2,3810.3,0.0,7620.6,5492.85,2127.75,No,CUST-1756
ORD-100769,2023-10-18,South,Chennai,Beauty,Hair Oil,Online,Corporate,5,732.99,0.1,3298.46,2247.88,1050.58,No,CUST-1698
ORD-100770,2023-10-18,North,Delhi,Electronics,4K Monitor,Online,Corporate,8,3063.37,0.3,17154.87,9134.28,8020.59,No,CUST-1144
ORD-100771,2023-10-18,West,,Electronics,Smart Watch,Online,Corporate,4,4366.66,0.0,17466.64,11961.27,5505.37,No,CUST-1153
ORD-100772,2023-10-18,East,Guwahati,Apparel,Cotton T-Shirt,Online,Consumer,1,961.38,0.25,721.04,414.74,306.3,No,CUST-1831
ORD-100773,2023-10-19,South,Bengaluru,Beauty,Vitamin C Serum,Online,Consumer,7,669.25,0.0,4684.75,2970.44,1714.31,No,CUST-1041
ORD-100774,2023-10-19,North,Delhi,Apparel,Rain Jacket,Online,Corporate,6,1010.27,0.25,4546.22,2601.45,1944.77,No,CUST-1854
ORD-100775,2023-10-19,North,Jaipur,Electronics,4K Monitor,Retail Store,Consumer,6,3076.71,0.1,16614.23,10336.34,6277.89,No,CUST-1486
ORD-100776,2023-10-20,South,Bengaluru,Sports,Dumbbell Set,Retail Store,Consumer,6,2514.71,0.25,11316.2,7817.63,3498.57,No,CUST-1726
ORD-100777,2023-10-20,West,Surat,Home & Kitchen,Cookware Set,Online,Consumer,2,3052.15,0.05,5799.08,4008.75,1790.33,No,CUST-1193
ORD-100778,2023-10-20,East,Guwahati,Beauty,Sunscreen SPF50,Partner,Consumer,1,711.51,0.25,533.63,372.77,-192.46,Yes,CUST-1309
ORD-100779,2023-10-20,North,Lucknow,Beauty,Sunscreen SPF50,Online,Consumer,7,379.43,0.25,1992.01,1153.46,838.55,No,CUST-1655
ORD-100780,2023-10-20,West,Surat,Home & Kitchen,Chef Knife,Online,Consumer,7,2618.71,0.0,18330.97,12425.9,5905.07,No,CUST-1146
ORD-100781,2023-10-20,South,Kochi,Apparel,Denim Jeans,Retail Store,Corporate,1,1499.89,0.15,1274.91,674.14,600.77,No,CUST-1091
ORD-100782,2023-10-21,West,Ahmedabad,Apparel,Rain Jacket,Retail Store,Consumer,5,1420.16,0.1,6390.72,3882.69,2508.03,No,CUST-1548
ORD-100783,2023-10-21,North,Jaipur,Home & Kitchen,Espresso Machine,Online,Consumer,5,1586.97,0.05,7538.11,4842.67,2695.44,No,CUST-1007
ORD-100784,2023-10-21,East,Bhubaneswar,Home & Kitchen,Espresso Machine,Partner,Consumer,3,3154.48,0.25,7097.58,4801.79,2295.79,No,CUST-1845
ORD-100785,2023-10-22,West,Mumbai,Sports,Cricket Bat,Partner,Consumer,6,1998.63,0.0,11991.78,9005.33,2986.45,No,CUST-1608
ORD-100786,2023-10-22,North,Lucknow,Home & Kitchen,Chef Knife,Online,Consumer,8,3870.58,,30964.64,17048.31,13916.33,No,CUST-1642
ORD-100787,2023-10-22,East,Guwahati,Electronics,4K Monitor,Online,Consumer,7,3500.36,0.1,22052.27,16074.88,5977.39,No,CUST-1450
ORD-100788,2023-10-23,West,Mumbai,Apparel,Cotton T-Shirt,Retail Store,Consumer,2,690.98,0.25,1036.47,572.83,463.64,No,CUST-1561
ORD-100789,2023-10-24,North,Delhi,Home & Kitchen,Cookware Set,Partner,Consumer,4,2357.69,0.0,9430.76,5961.47,3469.29,No,CUST-1856
ORD-100790,2023-10-24,North,Delhi,Apparel,Wool Sweater,Retail Store,Home Office,8,1034.87,0.05,7865.01,5688.55,2176.46,No,CUST-1004
ORD-100791,2023-10-24,East,Kolkata,Beauty,Face Wash,Online,Consumer,2,792.75,0.2,1268.4,873.47,394.93,No,CUST-1222
ORD-100792,2023-10-25,North,Chandigarh,Home & Kitchen,Cookware Set,Retail Store,Consumer,7,1215.68,0.1,7658.78,5627.27,2031.51,No,CUST-1627
ORD-100793,2023-10-25,North,Delhi,Electronics,Smart Watch,Online,Home Office,4,3690.8,0.15,12548.72,9021.41,3527.31,No,CUST-1110
ORD-100794,2023-10-25,South,Kochi,Home & Kitchen,Cookware Set,Retail Store,Corporate,5,3971.05,0.1,17869.73,9671.0,8198.73,No,CUST-1220
ORD-100795,2023-10-26,East,Guwahati,Home & Kitchen,Cookware Set,Retail Store,Corporate,3,3028.24,0.25,6813.54,5298.68,1514.86,No,CUST-1020
ORD-100796,2023-10-26,North,Chandigarh,Sports,Dumbbell Set,Retail Store,Consumer,8,2218.92,0.25,13313.52,10107.75,3205.77,No,CUST-1049
ORD-100797,2023-10-27,North,Jaipur,Apparel,Denim Jeans,Online,Home Office,5,872.58,0.1,3926.61,2324.39,1602.22,No,CUST-1399
ORD-100798,2023-10-27,West,Mumbai,Home & Kitchen,Air Fryer,Online,Consumer,5,1959.01,0.05,9305.3,4332.35,4972.95,No,CUST-1594
ORD-100799,2023-10-27,South,Bengaluru,Apparel,Rain Jacket,Retail Store,Corporate,4,1798.56,0.0,7194.24,3957.94,3236.3,No,CUST-1090
ORD-100800,2023-10-27,West,Ahmedabad,Apparel,Cotton T-Shirt,Online,Corporate,1,1397.18,0.05,1327.32,963.54,363.78,No,CUST-1884
ORD-100801,2023-10-28,South,Hyderabad,Electronics,4K Monitor,Online,Consumer,7,4194.22,0.25,22019.66,16818.34,5201.32,No,CUST-1698
ORD-100802,2023-10-29,West,Pune,Sports,Yoga Mat,Online,Home Office,3,1399.13,0.1,3777.65,2736.73,1040.92,No,CUST-1596
ORD-100803,2023-10-29,East,Guwahati,Sports,Cricket Bat,Retail Store,Home Office,2,1897.1,0.2,3035.36,1763.32,1272.04,No,CUST-1064
ORD-100804,2023-10-29,North,Lucknow,Home & Kitchen,Chef Knife,Online,Consumer,7,2265.16,0.05,15063.31,7059.53,8003.78,No,CUST-1466
ORD-100805,2023-10-29,West,Surat,Home & Kitchen,Cookware Set,Retail Store,Consumer,2,3820.29,0.2,6112.46,3794.63,2317.83,No,CUST-1828
ORD-100806,2023-10-30,South,Chennai,Electronics,Bluetooth Speaker,Online,Corporate,6,6568.53,0.2,31528.94,18104.11,13424.83,No,CUST-1214
ORD-100807,2023-10-31,North,Delhi,Home & Kitchen,Cookware Set,Retail Store,Consumer,4,3353.12,0.1,12071.23,5921.91,6149.32,No,CUST-1486
ORD-100808,2023-10-31,North,Jaipur,Apparel,Denim Jeans,Online,Consumer,7,1177.65,,5770.48,2798.29,2972.19,No,CUST-1507
ORD-100809,2023-10-31,East,Bhubaneswar,Home & Kitchen,Espresso Machine,Online,Consumer,1,1341.79,0.25,1006.34,503.68,502.66,No,CUST-1626
ORD-100810,2023-11-01,North,Chandigarh,Electronics,Wireless Earbuds,Online,Corporate,7,3061.84,0.0,21432.88,11100.56,10332.32,No,CUST-1826
ORD-100811,2023-11-01,North,Delhi,Home & Kitchen,Espresso Machine,Online,Home Office,2,4819.64,,9639.28,6735.44,2903.84,No,CUST-1117
ORD-100812,2023-11-01,North,,Electronics,Power Bank,Retail Store,Consumer,7,3764.56,0.3,18446.34,10624.39,-2673.72,Yes,CUST-1056
ORD-100813,2023-11-01,South,Chennai,Home & Kitchen,Espresso Machine,Retail Store,Corporate,3,3299.49,0.05,9403.55,5587.49,3816.06,No,CUST-1080
ORD-100814,2023-11-01,South,Kochi,Home & Kitchen,Chef Knife,Retail Store,,1,4111.33,0.0,4111.33,2661.95,1449.38,No,CUST-1240
ORD-100815,2023-11-01,South,Bengaluru,Electronics,Wireless Earbuds,Retail Store,Consumer,4,6457.13,0.25,19371.39,14854.84,4516.55,No,CUST-1318
ORD-100816,2023-11-01,North,Jaipur,Apparel,Denim Jeans,Retail Store,Consumer,1,1552.12,0.15,1319.3,923.03,396.27,No,CUST-1790
ORD-100817,2023-11-03,North,Delhi,Beauty,Sunscreen SPF50,Partner,Consumer,3,739.58,0.0,2218.74,1471.21,747.53,No,CUST-1468
ORD-100818,2023-11-03,East,Kolkata,Home & Kitchen,Espresso Machine,Retail Store,Corporate,6,3652.72,0.0,21916.32,15242.02,6674.3,No,CUST-1670
ORD-100819,2023-11-04,South,Hyderabad,Electronics,4K Monitor,Online,Consumer,5,4200.15,0.25,15750.56,10826.41,4924.15,No,CUST-1517
ORD-100820,2023-11-05,East,Guwahati,Apparel,Denim Jeans,Online,Consumer,6,1419.55,0.2,6813.84,4618.3,2195.54,No,CUST-1857
ORD-100821,2023-11-05,North,Jaipur,Apparel,Wool Sweater,Retail Store,Consumer,8,1772.21,0.05,13468.8,8267.34,5201.46,No,CUST-1296
ORD-100822,2023-11-05,North,Lucknow,Home & Kitchen,Chef Knife,Retail Store,Consumer,4,3745.53,0.25,11236.59,7158.38,4078.21,No,CUST-1602
ORD-100823,2023-11-05,North,Delhi,Home & Kitchen,Cookware Set,Online,Consumer,5,5287.53,0.0,26437.65,15923.19,10514.46,No,CUST-1245
ORD-100824,2023-11-06,South,Bengaluru,Electronics,Wireless Earbuds,Online,Corporate,1,5348.64,0.25,4011.48,2328.01,1683.47,No,CUST-1210
ORD-100825,2023-11-06,South,Kochi,Home & Kitchen,Cookware Set,Retail Store,Consumer,3,4512.85,0.0,13538.55,7302.06,6236.49,No,CUST-1883
ORD-100826,2023-11-06,East,Bhubaneswar,Home & Kitchen,Air Fryer,Online,Corporate,6,2752.77,0.15,14039.13,7963.28,6075.85,No,CUST-1021
ORD-100827,2023-11-06,South,Bengaluru,Beauty,Sunscreen SPF50,Online,Corporate,1,907.4,0.25,680.55,402.49,278.06,No,CUST-1245
ORD-100828,2023-11-07,South,Chennai,Electronics,Smart Watch,Retail Store,Corporate,3,4105.05,0.15,10467.88,6711.95,3755.93,No,CUST-1347
ORD-100829,2023-11-08,South,Hyderabad,Apparel,Denim Jeans,Online,Consumer,2,1769.06,0.25,2653.59,1631.85,1021.74,No,CUST-1124
ORD-100830,2023-11-08,North,Jaipur,Apparel,Wool Sweater,Online,Consumer,7,1874.35,0.05,12464.43,6053.02,6411.41,No,CUST-1694
ORD-100831,2023-11-09,South,Hyderabad,Electronics,4K Monitor,Online,Corporate,5,4937.88,0.0,24689.4,13880.17,10809.23,No,CUST-1323
ORD-100832,2023-11-09,South,Hyderabad,Apparel,Denim Jeans,Online,Consumer,6,2490.84,0.0,14945.04,8580.6,6364.44,No,CUST-1413
ORD-100833,2023-11-09,South,Chennai,Electronics,Smart Watch,Online,Consumer,6,6421.2,0.0,38527.2,26325.08,12202.12,No,CUST-1273
ORD-100834,2023-11-09,North,Lucknow,Electronics,Bluetooth Speaker,Online,Consumer,2,6152.85,0.0,12305.7,6889.4,5416.3,No,CUST-1802
ORD-100835,2023-11-09,East,Guwahati,Home & Kitchen,Cookware Set,Retail Store,Consumer,1,4214.49,0.0,4214.49,1907.59,2306.9,No,CUST-1379
ORD-100836,2023-11-09,West,Surat,Electronics,Wireless Earbuds,Retail Store,Consumer,4,6785.63,0.2,21714.02,10375.63,11338.39,No,CUST-1708
ORD-100837,2023-11-09,North,Delhi,Home & Kitchen,Cookware Set,Online,Home Office,2,2468.24,0.0,4936.48,3031.05,1905.43,No,CUST-1561
ORD-100838,2023-11-10,East,Guwahati,Electronics,4K Monitor,Online,Corporate,3,6365.29,0.0,19095.87,9780.97,9314.9,No,CUST-1860
ORD-100839,2023-11-10,East,Bhubaneswar,Home & Kitchen,Espresso Machine,Online,Corporate,3,2823.24,0.2,6775.78,4155.08,2620.7,No,CUST-1542
ORD-100840,2023-11-10,North,Lucknow,Apparel,Rain Jacket,Online,Home Office,7,1428.43,0.1,8999.11,5754.82,-2511.91,Yes,CUST-1887
ORD-100841,2023-11-10,East,Kolkata,Beauty,Sunscreen SPF50,Online,Corporate,3,916.35,0.0,2749.05,2083.87,665.18,No,CUST-1628
ORD-100842,2023-11-12,East,Patna,Beauty,Sunscreen SPF50,Online,Consumer,2,1037.1,0.2,1659.36,1105.7,553.66,No,CUST-1053
ORD-100843,2023-11-13,West,Mumbai,Apparel,Rain Jacket,Online,Consumer,8,1217.72,0.0,9741.76,4483.58,5258.18,No,CUST-1141
ORD-100844,2023-11-13,West,Pune,Home & Kitchen,Air Fryer,Retail Store,Corporate,1,3206.57,0.25,2404.93,1384.38,1020.55,No,CUST-1710
ORD-100845,2023-11-13,North,Jaipur,Electronics,Wireless Earbuds,Online,Consumer,2,5002.55,0.0,10005.1,7122.04,2883.06,No,CUST-1041
ORD-100846,2023-11-13,South,Chennai,Home & Kitchen,Cookware Set,Partner,Home Office,3,3467.25,0.15,8841.49,4738.91,4102.58,No,CUST-1171
ORD-100847,2023-11-13,South,Kochi,Electronics,Wireless Earbuds,Online,Consumer,1,5819.86,0.15,4946.88,3736.09,1210.79,No,CUST-1711
ORD-100848,2023-11-14,North,Chandigarh,Apparel,Wool Sweater,Retail Store,Consumer,8,2868.14,0.05,21797.86,13614.37,8183.49,No,CUST-1319
ORD-100849,2023-11-14,North,Lucknow,Electronics,Bluetooth Speaker,Online,Corporate,3,5353.36,0.2,12848.06,6173.59,6674.47,No,CUST-1195
ORD-100850,2023-11-16,West,Pune,Beauty,Sunscreen SPF50,Retail Store,Corporate,7,684.88,0.05,4554.45,2412.73,2141.72,No,CUST-1178
ORD-100851,2023-11-16,North,Lucknow,Apparel,Cotton T-Shirt,Partner,Corporate,2,1168.19,0.15,1985.92,1487.61,498.31,No,CUST-1284
ORD-100852,2023-11-19,South,Chennai,Home & Kitchen,Chef Knife,Online,Consumer,5,3360.64,0.0,16803.2,13059.14,3744.06,No,CUST-1754
ORD-100853,2023-11-20,West,Ahmedabad,Apparel,Wool Sweater,Online,Consumer,2,1296.79,0.15,2204.54,1619.89,584.65,No,CUST-1410
ORD-100854,2023-11-20,North,Chandigarh,Electronics,Bluetooth Speaker,Partner,Corporate,2,5410.55,0.2,8656.88,4811.7,3845.18,No,CUST-1858
ORD-100855,2023-11-23,South,Hyderabad,Electronics,4K Monitor,Partner,Home Office,4,5394.82,0.3,15105.5,10629.9,4475.6,No,CUST-1644
ORD-100856,2023-11-23,West,Ahmedabad,Sports,Cricket Bat,Partner,Consumer,7,1993.97,0.05,13259.9,6939.37,6320.53,No,CUST-1241
ORD-100857,2023-11-25,South,Chennai,Beauty,Vitamin C Serum,Online,Consumer,3,1175.39,0.1,3173.55,1830.8,1342.75,No,CUST-1147
ORD-100858,2023-11-25,North,Chandigarh,Electronics,Smart Watch,Online,Consumer,7,4115.3,0.1,25926.39,17631.64,8294.75,No,CUST-1849
ORD-100859,2023-11-25,North,Lucknow,Beauty,Face Wash,Online,Corporate,1,796.93,0.25,597.7,460.07,137.63,No,CUST-1812
ORD-100860,2023-11-26,West,Pune,Apparel,Denim Jeans,Retail Store,Consumer,3,1867.4,0.3,3921.54,2333.06,1588.48,No,CUST-1110
ORD-100861,2023-11-26,North,Chandigarh,Electronics,Bluetooth Speaker,Online,Home Office,5,5876.59,0.15,24975.51,15325.62,9649.89,No,CUST-1289
ORD-100862,2023-11-26,South,Bengaluru,Apparel,Rain Jacket,Online,Consumer,4,2098.15,0.25,6294.45,3289.83,3004.62,No,CUST-1668
ORD-100863,2023-11-26,North,Jaipur,Electronics,Power Bank,Retail Store,Corporate,5,5377.66,0.0,26888.3,15677.59,11210.71,No,CUST-1884
ORD-100864,2023-11-26,South,Kochi,Electronics,4K Monitor,Online,Corporate,6,6051.75,0.2,29048.4,13675.87,15372.53,No,CUST-1813
ORD-100865,2023-11-27,West,Ahmedabad,Home & Kitchen,Espresso Machine,Retail Store,Consumer,1,3097.71,0.25,2323.28,1703.74,619.54,No,CUST-1256
ORD-100866,2023-11-27,South,Bengaluru,Electronics,Power Bank,Online,Consumer,6,5910.37,0.2,28369.78,12984.86,15384.92,No,CUST-1807
ORD-100867,2023-11-27,West,Ahmedabad,Sports,Dumbbell Set,Retail Store,Consumer,7,2667.72,0.15,15872.93,10723.17,5149.76,No,CUST-1653
ORD-100868,2023-11-28,North,Lucknow,Home & Kitchen,Air Fryer,Online,Corporate,7,4839.2,0.3,23712.08,12808.39,10903.69,No,CUST-1416
ORD-100869,2023-11-28,South,,Beauty,Vitamin C Serum,Retail Store,Corporate,3,519.02,0.15,1323.5,803.52,519.98,No,CUST-1339
ORD-100870,2023-11-29,West,Mumbai,Home & Kitchen,Cookware Set,Online,Consumer,3,2907.24,0.25,6541.29,3551.36,2989.93,No,CUST-1731
ORD-100871,2023-11-29,South,Chennai,Beauty,Vitamin C Serum,Online,Consumer,8,968.87,0.0,7750.96,4511.24,3239.72,No,CUST-1752
ORD-100872,2023-11-30,North,Chandigarh,Apparel,Rain Jacket,Online,Home Office,7,683.78,0.15,4068.49,2564.93,-1377.07,Yes,CUST-1822
ORD-100873,2023-11-30,West,Pune,Home & Kitchen,Air Fryer,Retail Store,Consumer,8,4027.6,0.05,30609.76,20248.2,10361.56,No,CUST-1416
ORD-100874,2023-12-01,South,Kochi,Apparel,Wool Sweater,Online,Consumer,8,1802.82,0.25,10816.92,8224.04,2592.88,No,CUST-1240
ORD-100875,2023-12-01,South,Kochi,Sports,Cricket Bat,Online,Home Office,4,1732.83,0.25,5198.49,2909.21,2289.28,No,CUST-1783
ORD-100876,2023-12-01,West,Ahmedabad,Electronics,Bluetooth Speaker,Retail Store,Home Office,2,3972.3,0.25,5958.45,3831.3,2127.15,No,CUST-1272
ORD-100877,2023-12-01,North,Jaipur,Home & Kitchen,Cookware Set,Online,Consumer,2,2473.62,0.0,4947.24,3698.4,1248.84,No,CUST-1678
ORD-100878,2023-12-01,North,Delhi,Beauty,Sunscreen SPF50,Online,Consumer,3,647.6,0.1,1748.52,954.3,-757.93,Yes,CUST-1458
ORD-100879,2023-12-01,North,Lucknow,Apparel,Denim Jeans,Online,Consumer,7,1304.77,0.0,9133.39,6717.3,2416.09,No,CUST-1527
ORD-100880,2023-12-02,South,Kochi,Beauty,Vitamin C Serum,Online,Consumer,3,621.88,,1305.95,1000.35,305.6,No,CUST-1188
ORD-100881,2023-12-02,North,Jaipur,Apparel,Cotton T-Shirt,Online,Corporate,3,1226.33,0.0,3678.99,2684.46,994.53,No,CUST-1224
ORD-100882,2023-12-03,East,Bhubaneswar,Electronics,Power Bank,Online,Consumer,7,4130.68,0.15,24577.55,15681.8,8895.75,No,CUST-1587
ORD-100883,2023-12-03,North,Lucknow,Home & Kitchen,Espresso Machine,Online,Consumer,2,3040.78,0.1,5473.4,3767.33,1706.07,No,CUST-1233
ORD-100884,2023-12-04,East,Bhubaneswar,Apparel,Cotton T-Shirt,Online,Consumer,6,2068.67,0.3,8688.41,5289.08,3399.33,No,CUST-1602
ORD-100885,2023-12-04,North,Delhi,Electronics,Smart Watch,Retail Store,Corporate,5,4013.93,0.25,15052.24,9740.22,5312.02,No,CUST-1892
